ids,age,balance,day,duration,pdays,job,contact,education,marital,default,y
24873,35,153,18,645,-1,blue-collar,cellular,secondary,married,no,no
27118,43,2100,21,105,-1,management,cellular,tertiary,married,no,no
1116,50,354,7,123,-1,blue-collar,unknown,primary,married,yes,no
5734,38,25,26,266,-1,services,unknown,secondary,married,no,no
2539,53,1421,13,225,-1,retired,unknown,secondary,single,no,no
235,45,25,5,40,-1,blue-collar,unknown,primary,married,no,no
736,40,-7,6,410,-1,blue-collar,unknown,primary,married,no,no
7720,32,883,30,59,-1,blue-collar,unknown,secondary,married,no,no
41740,58,565,8,153,93,retired,telephone,primary,married,no,yes
20636,42,250,12,213,-1,technician,cellular,tertiary,married,no,no
33627,37,2390,20,20,335,blue-collar,cellular,secondary,single,no,no
31027,32,1138,10,402,-1,student,telephone,tertiary,single,no,yes
17379,59,88,28,63,-1,housemaid,cellular,primary,married,no,no
80,45,206,5,193,-1,admin.,unknown,secondary,single,no,no
42561,47,3519,28,193,220,technician,cellular,secondary,married,no,no
18955,54,11391,4,333,-1,management,cellular,tertiary,married,no,no
39533,24,1179,26,78,105,self-employed,cellular,unknown,single,no,no
41972,40,0,26,87,200,admin.,cellular,secondary,married,no,no
11149,46,46,18,107,-1,management,unknown,tertiary,single,no,no
18499,42,1689,31,50,-1,technician,cellular,secondary,divorced,no,no
25501,43,2124,19,104,-1,entrepreneur,cellular,primary,single,no,no
40892,34,256,12,201,267,technician,cellular,secondary,married,no,no
28012,53,5715,28,287,-1,blue-collar,cellular,secondary,single,no,no
25333,51,1612,18,61,131,management,cellular,tertiary,married,no,no
17523,26,344,29,62,-1,blue-collar,cellular,primary,single,yes,no
29485,27,1088,3,201,-1,unemployed,cellular,primary,single,no,no
41427,60,5267,4,520,-1,retired,cellular,secondary,married,no,yes
43422,33,562,6,196,363,self-employed,cellular,tertiary,single,no,yes
36632,32,456,12,121,-1,blue-collar,cellular,secondary,married,no,no
25695,35,1531,19,127,-1,management,cellular,tertiary,single,no,no
41889,30,261,19,233,137,admin.,cellular,tertiary,single,no,no
29573,29,300,3,125,-1,self-employed,cellular,tertiary,single,no,no
26799,39,889,20,78,185,management,cellular,tertiary,single,no,no
23358,58,1905,27,202,-1,services,cellular,secondary,married,no,no
19058,48,574,5,348,-1,blue-collar,cellular,primary,married,no,no
35446,36,441,7,100,358,blue-collar,cellular,primary,married,no,no
42297,37,2987,16,135,96,management,telephone,tertiary,married,no,no
12595,31,144,4,43,-1,admin.,unknown,secondary,single,no,no
17879,27,-71,30,70,-1,blue-collar,cellular,primary,single,no,no
4593,40,3559,20,138,-1,services,unknown,primary,married,no,no
40756,22,3317,10,148,-1,student,cellular,unknown,single,no,no
20767,56,1784,13,71,-1,admin.,cellular,unknown,married,no,no
30884,32,106,9,12,174,technician,cellular,secondary,married,no,no
1463,42,0,8,186,-1,retired,unknown,primary,married,no,no
42506,47,0,17,97,231,technician,cellular,secondary,married,no,no
30392,29,841,5,217,-1,management,cellular,tertiary,single,no,no
30,57,839,5,225,-1,technician,unknown,secondary,married,no,no
22922,39,807,26,209,-1,technician,cellular,secondary,divorced,no,no
6381,38,-220,27,518,-1,blue-collar,unknown,secondary,married,no,no
10298,49,1709,12,106,-1,admin.,unknown,secondary,divorced,no,no
12269,42,341,24,790,-1,housemaid,unknown,secondary,married,no,no
13120,34,-199,8,130,-1,admin.,cellular,tertiary,single,no,no
22803,50,-300,25,692,-1,retired,cellular,tertiary,divorced,no,no
37201,43,3409,13,172,-1,services,cellular,secondary,married,no,no
17033,57,23,25,330,-1,management,telephone,secondary,divorced,no,no
27238,43,437,21,142,-1,blue-collar,cellular,primary,married,no,no
29718,41,236,3,159,-1,management,cellular,tertiary,divorced,no,no
1985,30,152,9,115,-1,services,unknown,secondary,married,no,no
39664,27,80,27,188,-1,management,cellular,tertiary,single,no,no
19563,33,3107,7,181,-1,technician,cellular,secondary,married,no,no
27117,52,6873,21,235,-1,management,cellular,tertiary,married,no,no
22018,44,70,20,165,-1,management,cellular,tertiary,married,no,no
38790,28,2486,18,26,354,blue-collar,telephone,secondary,single,no,no
30425,47,58,5,33,-1,technician,telephone,secondary,single,no,no
5681,34,503,26,120,-1,blue-collar,unknown,primary,married,no,no
6791,52,8298,28,123,-1,entrepreneur,unknown,primary,married,no,no
34329,32,-148,4,326,357,blue-collar,cellular,primary,married,yes,no
21996,33,163,20,627,-1,technician,cellular,secondary,single,no,yes
15191,36,254,17,202,-1,self-employed,telephone,tertiary,married,no,no
43916,26,12,14,563,181,services,cellular,tertiary,single,no,yes
6973,22,35,28,106,-1,services,unknown,primary,single,no,no
26786,41,3803,20,611,-1,blue-collar,cellular,primary,married,no,no
14027,32,1196,11,508,-1,management,cellular,tertiary,married,no,no
2836,52,2257,14,203,-1,services,unknown,secondary,married,no,no
27828,55,322,28,342,-1,services,cellular,secondary,divorced,no,no
12657,27,35,4,255,-1,management,cellular,secondary,single,no,no
38594,40,5,15,364,-1,blue-collar,cellular,secondary,married,no,no
40738,60,10861,10,419,-1,self-employed,cellular,tertiary,married,no,no
13179,41,-692,8,125,-1,blue-collar,cellular,primary,married,no,no
2963,40,1000,14,98,-1,admin.,unknown,secondary,divorced,no,no
25638,35,2189,19,256,-1,technician,cellular,secondary,married,no,no
30051,32,651,4,628,267,blue-collar,cellular,primary,married,no,no
30184,41,4,5,232,211,admin.,cellular,secondary,divorced,no,no
39317,24,5482,18,424,-1,blue-collar,cellular,secondary,single,no,no
34295,28,678,4,115,-1,management,cellular,tertiary,single,no,no
31722,42,5076,7,99,251,technician,cellular,primary,divorced,no,no
39944,34,0,2,189,-1,admin.,cellular,secondary,single,no,no
5562,32,497,23,92,-1,admin.,unknown,secondary,married,no,no
22784,30,-266,25,66,-1,technician,cellular,tertiary,single,no,no
41608,70,44,18,1104,88,retired,cellular,tertiary,married,no,yes
3413,58,1713,15,544,-1,admin.,unknown,secondary,divorced,no,no
19938,35,2723,8,275,-1,entrepreneur,cellular,tertiary,married,no,no
4062,46,357,19,221,-1,management,unknown,primary,married,no,no
24408,30,1435,17,104,-1,management,cellular,tertiary,single,no,no
2641,33,-306,13,851,-1,blue-collar,unknown,primary,married,no,no
26372,34,7962,20,96,-1,entrepreneur,cellular,tertiary,married,no,no
25357,32,6217,18,486,181,management,cellular,secondary,married,no,no
40009,37,6384,3,254,96,technician,cellular,secondary,married,no,no
18796,37,2066,31,34,-1,blue-collar,cellular,secondary,married,no,no
27709,40,0,21,333,-1,blue-collar,telephone,primary,divorced,yes,no
42436,29,135,7,248,-1,admin.,cellular,tertiary,single,no,no
12985,53,1086,7,112,-1,blue-collar,cellular,primary,married,no,no
33342,39,1165,20,354,-1,blue-collar,cellular,secondary,married,no,no
30681,37,74,6,120,275,unemployed,cellular,secondary,divorced,no,no
43459,49,197,13,223,182,admin.,cellular,secondary,married,no,yes
38137,32,-538,15,233,353,services,cellular,secondary,married,no,no
15374,51,145,18,313,-1,blue-collar,cellular,secondary,married,no,no
40346,26,1347,18,280,92,services,telephone,secondary,single,no,yes
8917,51,226,4,17,-1,blue-collar,unknown,unknown,married,no,no
31621,63,2030,6,61,-1,retired,cellular,secondary,married,no,no
29071,56,778,2,315,208,technician,cellular,secondary,married,no,no
22962,33,-370,26,108,-1,technician,cellular,tertiary,married,no,no
17010,55,2490,25,106,-1,blue-collar,telephone,primary,married,no,no
16769,31,162,24,141,-1,technician,cellular,tertiary,married,no,no
37862,34,687,14,99,-1,self-employed,cellular,unknown,single,no,no
3582,44,140,15,7,-1,blue-collar,unknown,primary,married,no,no
16096,39,127,22,77,-1,self-employed,cellular,tertiary,married,no,no
37489,45,358,13,134,-1,admin.,cellular,secondary,married,no,no
8574,44,8938,3,94,-1,technician,unknown,secondary,married,no,no
13316,30,77,8,82,-1,technician,cellular,secondary,single,no,no
15352,31,-367,18,474,-1,technician,cellular,secondary,married,yes,yes
22687,48,830,25,961,-1,management,cellular,tertiary,single,no,yes
25443,41,353,19,90,-1,entrepreneur,cellular,secondary,married,no,no
20054,51,4596,8,334,-1,technician,cellular,tertiary,divorced,no,no
35334,58,2745,7,161,324,services,cellular,secondary,married,no,no
30360,33,238,5,45,-1,self-employed,cellular,secondary,single,no,no
4563,32,1660,20,14,-1,blue-collar,unknown,primary,single,no,no
21915,37,-318,20,25,-1,technician,cellular,secondary,married,no,no
39006,32,55,18,185,-1,technician,cellular,secondary,single,no,no
27871,38,275,28,52,-1,technician,cellular,secondary,single,no,no
10508,38,1627,16,1323,-1,blue-collar,unknown,secondary,married,no,yes
15524,32,205,18,197,-1,admin.,cellular,secondary,married,no,no
15638,35,103,21,304,-1,technician,cellular,secondary,divorced,no,no
386,57,345,6,125,-1,technician,unknown,unknown,married,no,no
17646,32,342,29,146,-1,technician,cellular,secondary,married,no,no
16398,59,0,23,256,-1,self-employed,cellular,tertiary,married,no,no
38433,32,2198,15,463,175,blue-collar,cellular,primary,married,no,no
15988,35,8,22,56,-1,management,cellular,tertiary,married,yes,no
18913,51,1121,4,824,-1,blue-collar,cellular,secondary,married,no,no
27807,29,187,28,299,-1,admin.,cellular,secondary,single,no,no
14083,37,407,11,141,-1,technician,cellular,secondary,married,no,no
38382,47,14,15,142,-1,self-employed,cellular,unknown,married,no,no
25261,46,1267,18,187,-1,management,cellular,primary,married,no,no
884,37,45,7,204,-1,management,unknown,tertiary,single,yes,no
35588,38,563,7,251,-1,services,cellular,tertiary,married,no,no
13438,59,133,9,206,-1,management,cellular,primary,divorced,no,no
4200,31,754,19,1022,-1,blue-collar,unknown,secondary,married,no,yes
44770,37,1189,13,323,199,services,cellular,tertiary,single,no,yes
43018,34,417,12,155,149,management,cellular,tertiary,single,no,no
19389,50,75,6,101,-1,technician,cellular,secondary,divorced,no,no
40985,39,1301,13,233,-1,management,cellular,tertiary,married,no,no
1569,41,-417,8,51,-1,management,unknown,primary,married,no,no
18525,53,3366,31,128,-1,management,cellular,tertiary,married,no,no
2889,25,777,14,351,-1,technician,unknown,tertiary,single,no,no
17594,26,84,29,70,-1,technician,cellular,secondary,single,no,no
22702,42,343,25,87,-1,technician,cellular,tertiary,divorced,no,no
30659,27,0,6,161,-1,technician,cellular,secondary,single,no,no
15333,44,427,18,151,-1,blue-collar,cellular,secondary,divorced,no,no
42823,40,275,1,196,-1,blue-collar,cellular,secondary,married,no,no
10843,44,460,17,491,-1,housemaid,unknown,tertiary,married,no,no
33881,38,0,30,571,-1,management,cellular,tertiary,married,no,yes
277,49,47,5,234,-1,services,unknown,secondary,married,no,no
33062,37,1127,17,72,281,blue-collar,cellular,secondary,single,no,no
20734,35,-180,13,823,-1,technician,cellular,secondary,married,no,yes
20716,38,4723,13,187,-1,technician,cellular,secondary,single,no,no
10282,49,142,12,90,-1,unknown,unknown,primary,married,no,no
1663,31,0,9,327,-1,housemaid,unknown,secondary,married,no,no
30946,40,201,9,25,-1,entrepreneur,cellular,secondary,divorced,no,no
31965,43,59,13,157,-1,blue-collar,cellular,secondary,divorced,no,no
18574,41,-1176,31,81,-1,management,cellular,tertiary,married,yes,no
33399,25,184,20,401,-1,technician,cellular,tertiary,single,no,no
1279,35,797,8,81,-1,management,unknown,tertiary,single,no,no
44115,32,491,9,474,-1,technician,cellular,unknown,single,no,yes
11871,56,954,20,81,-1,housemaid,unknown,primary,married,no,no
5631,31,92,23,98,-1,blue-collar,unknown,unknown,married,no,no
44994,27,279,12,323,-1,student,cellular,secondary,single,no,yes
28634,35,297,29,251,265,blue-collar,cellular,secondary,single,no,no
21258,46,5,18,71,-1,blue-collar,cellular,secondary,married,no,no
19627,48,1791,7,63,-1,blue-collar,cellular,secondary,married,no,no
34395,60,5041,4,8,181,management,cellular,tertiary,married,no,no
27189,39,458,21,744,-1,admin.,cellular,secondary,divorced,no,no
32075,33,867,14,247,-1,admin.,cellular,tertiary,single,no,no
26569,39,2450,20,382,-1,management,cellular,tertiary,married,no,no
3664,60,773,16,597,-1,management,unknown,secondary,divorced,no,no
17404,26,179,28,333,-1,services,cellular,primary,single,no,no
18890,46,0,4,343,-1,unknown,cellular,unknown,married,no,no
829,34,872,7,105,-1,management,unknown,tertiary,single,no,no
31924,30,2544,9,152,-1,management,cellular,tertiary,single,no,yes
11875,47,-57,20,93,-1,admin.,unknown,secondary,married,yes,no
21977,32,116,20,718,-1,technician,cellular,secondary,single,no,yes
5474,32,221,23,224,-1,technician,unknown,secondary,married,no,no
41056,36,1506,14,326,-1,management,cellular,primary,married,no,yes
16922,31,430,25,137,-1,management,cellular,tertiary,married,no,no
24372,49,6493,17,180,-1,management,telephone,tertiary,married,no,no
34592,40,617,5,257,-1,blue-collar,cellular,secondary,married,no,no
35540,32,3014,7,291,-1,blue-collar,cellular,tertiary,single,no,no
23547,32,0,28,15,-1,management,cellular,tertiary,married,no,no
22898,34,94,25,45,-1,management,cellular,tertiary,single,no,no
39077,27,261,18,113,-1,services,cellular,secondary,single,no,no
26606,33,3404,20,105,171,student,cellular,tertiary,single,no,no
22207,43,226,21,156,-1,technician,cellular,tertiary,married,no,no
41250,58,1313,24,420,-1,management,telephone,tertiary,married,no,no
5086,33,28,21,237,-1,management,unknown,tertiary,single,no,no
3857,32,100,16,376,-1,blue-collar,unknown,primary,single,no,no
23685,39,1522,28,15,-1,technician,cellular,tertiary,single,no,no
11482,55,10183,19,106,-1,unemployed,unknown,primary,single,no,no
41547,56,2815,11,212,-1,admin.,cellular,secondary,single,no,yes
40331,24,987,17,208,-1,technician,cellular,secondary,single,no,no
39212,33,139,18,732,291,blue-collar,cellular,secondary,married,no,yes
28233,54,294,29,89,-1,retired,cellular,tertiary,divorced,no,no
8699,31,321,3,25,-1,technician,unknown,tertiary,single,no,no
11762,54,386,20,838,-1,services,unknown,unknown,married,no,yes
19222,57,53,6,86,-1,services,cellular,primary,married,no,no
15699,40,-65,21,65,-1,management,cellular,tertiary,married,no,no
36982,46,451,13,389,-1,services,cellular,secondary,married,no,no
34347,36,3850,4,8,-1,management,cellular,tertiary,single,no,no
7819,27,2153,30,256,-1,services,unknown,secondary,single,no,no
4399,30,9,20,184,-1,blue-collar,unknown,secondary,married,no,no
34808,30,-150,6,174,365,admin.,cellular,secondary,married,no,no
15662,44,0,21,90,-1,blue-collar,cellular,secondary,married,no,no
12405,34,89,27,101,-1,technician,unknown,secondary,divorced,no,no
36271,33,-255,11,82,306,management,cellular,tertiary,divorced,no,no
23318,30,2,27,19,-1,management,cellular,tertiary,single,no,no
23715,40,0,28,147,-1,technician,cellular,secondary,married,yes,no
11631,25,-191,19,958,-1,blue-collar,unknown,secondary,single,no,yes
30389,34,66,5,102,170,technician,cellular,tertiary,divorced,no,no
44796,39,76,15,200,183,management,cellular,unknown,married,no,yes
18546,42,0,31,33,-1,technician,telephone,secondary,single,no,no
9950,56,3021,9,419,-1,blue-collar,unknown,primary,divorced,no,no
14018,41,-618,11,215,-1,technician,cellular,secondary,single,no,no
2374,46,91,13,215,-1,services,unknown,primary,divorced,no,no
29064,43,51,2,430,-1,management,cellular,secondary,divorced,no,yes
28764,55,3982,30,89,-1,unemployed,cellular,secondary,married,no,no
34053,55,0,30,156,-1,management,cellular,tertiary,single,no,no
11957,47,3556,20,130,-1,management,unknown,tertiary,married,no,no
18757,35,377,31,30,-1,services,cellular,secondary,married,no,no
17511,31,-749,29,82,-1,technician,cellular,tertiary,single,no,no
31436,44,2756,30,57,-1,unemployed,cellular,secondary,married,no,no
13703,41,-194,10,307,-1,blue-collar,cellular,secondary,married,no,no
28724,40,80,30,182,-1,management,cellular,tertiary,single,no,no
8196,57,12917,2,91,-1,retired,unknown,secondary,married,no,no
2166,29,-28,12,393,-1,blue-collar,unknown,secondary,married,no,no
37338,37,198,13,156,369,blue-collar,cellular,secondary,married,no,no
37940,59,5845,14,1060,-1,retired,cellular,secondary,divorced,no,yes
6058,32,-331,26,130,-1,admin.,unknown,secondary,divorced,no,no
20060,48,104,8,103,-1,blue-collar,cellular,primary,married,no,no
37008,43,3,13,26,174,blue-collar,telephone,secondary,married,no,no
41762,31,80,13,63,-1,admin.,cellular,tertiary,married,no,no
28650,29,475,29,346,-1,management,cellular,tertiary,single,no,no
10162,40,0,11,473,-1,unemployed,unknown,secondary,divorced,no,no
16729,50,201,24,248,-1,management,cellular,tertiary,divorced,no,no
