ids,age,balance,day,duration,pdays,job,contact,marital,default,y
27370,31,82,21,114,-1,entrepreneur,telephone,divorced,no,no
967,29,703,7,129,-1,services,unknown,single,no,no
1530,31,-732,8,6,-1,services,unknown,married,no,no
18266,58,0,31,85,-1,management,cellular,married,no,no
8070,31,3659,2,180,-1,blue-collar,unknown,married,no,no
929,33,44,7,231,-1,admin.,unknown,married,no,no
34185,29,1854,4,390,-1,student,telephone,single,no,no
41299,21,1596,26,115,93,student,cellular,single,no,no
6192,35,-482,27,472,-1,blue-collar,unknown,single,no,no
29154,33,474,2,62,179,management,cellular,single,no,no
24886,39,4646,18,486,-1,technician,cellular,single,no,yes
9238,39,323,5,138,-1,blue-collar,unknown,single,no,no
30361,31,1004,5,96,-1,services,cellular,married,no,no
44303,27,230,27,5,-1,services,unknown,single,no,no
9432,36,624,6,141,-1,management,unknown,single,no,no
108,59,30,5,514,-1,retired,unknown,single,no,no
38706,44,3684,15,31,179,management,cellular,single,no,no
14066,31,-161,11,196,-1,blue-collar,cellular,single,no,no
43043,47,44,15,374,185,unemployed,cellular,single,no,no
12209,36,873,20,44,-1,blue-collar,unknown,married,no,no
17755,32,197,29,313,-1,services,cellular,married,no,no
8624,34,1254,3,87,-1,admin.,unknown,single,no,no
37941,33,43,14,332,358,blue-collar,cellular,married,no,no
3487,54,784,15,579,-1,technician,unknown,divorced,no,no
1797,29,-53,9,108,-1,admin.,unknown,single,no,no
6963,44,265,28,453,-1,technician,unknown,married,no,no
22000,36,196,20,687,-1,technician,cellular,married,no,no
38970,33,827,18,18,-1,blue-collar,cellular,married,no,no
4212,49,354,19,166,-1,management,unknown,single,no,no
34269,41,298,4,63,272,management,cellular,married,no,no
25813,37,1353,19,101,-1,management,cellular,married,no,no
30063,57,285,4,348,-1,technician,cellular,divorced,no,no
24400,35,1108,17,52,-1,management,cellular,married,no,no
39325,37,176,18,80,-1,admin.,cellular,single,no,no
14646,39,0,15,103,-1,blue-collar,cellular,married,no,no
5180,38,-5,21,30,-1,blue-collar,unknown,single,no,no
19193,31,7,6,116,-1,technician,telephone,married,no,no
33232,48,161,20,207,-1,management,cellular,married,no,no
19432,44,4333,6,68,-1,management,cellular,married,no,no
45105,36,2779,25,324,182,technician,cellular,married,no,no
43048,34,271,15,308,94,management,cellular,married,no,yes
5081,26,186,21,72,-1,services,unknown,single,no,no
7999,53,1942,2,185,-1,blue-collar,unknown,married,no,no
4646,34,1183,20,438,-1,technician,unknown,single,no,no
23837,31,471,29,153,-1,management,cellular,single,no,no
40060,27,2071,4,449,-1,management,cellular,married,no,yes
8168,31,0,2,147,-1,blue-collar,unknown,married,no,no
21947,50,-219,20,177,-1,blue-collar,cellular,married,no,no
1280,46,152,8,33,-1,blue-collar,unknown,single,no,no
36760,40,1547,12,88,173,services,cellular,single,no,no
533,40,3877,6,145,-1,management,unknown,single,no,no
5523,40,395,23,281,-1,blue-collar,unknown,married,no,no
4923,32,557,21,112,-1,blue-collar,unknown,single,no,no
27882,37,723,28,39,-1,housemaid,telephone,married,no,no
40217,50,3357,9,239,-1,unemployed,cellular,married,no,yes
11057,26,71,17,390,-1,management,unknown,single,no,no
26270,47,4420,20,454,-1,self-employed,cellular,married,no,yes
23557,44,2179,28,180,-1,technician,cellular,divorced,no,no
13698,42,2030,9,196,-1,technician,cellular,married,no,no
15290,42,976,18,69,-1,admin.,cellular,married,no,no
16913,46,502,25,18,-1,management,cellular,single,no,no
31190,41,280,27,87,-1,management,cellular,married,no,yes
29144,34,182,2,170,-1,unemployed,cellular,divorced,no,no
24120,60,5041,4,399,-1,management,telephone,married,no,yes
29806,38,2470,4,131,230,unemployed,cellular,single,no,no
7370,38,498,29,107,-1,blue-collar,unknown,married,no,no
44199,45,1591,15,392,-1,technician,cellular,single,no,no
11505,42,22,19,246,-1,admin.,unknown,single,no,no
43295,42,16517,15,549,203,admin.,cellular,married,no,no
7056,28,355,28,300,-1,management,unknown,single,no,no
17747,45,114,29,77,-1,blue-collar,cellular,married,no,no
17780,41,-190,29,808,-1,blue-collar,cellular,married,no,yes
23968,59,418,29,300,-1,housemaid,cellular,married,no,no
21619,53,139,19,28,-1,services,cellular,married,no,no
17612,51,0,29,132,-1,unemployed,cellular,married,no,no
38557,30,624,15,212,368,admin.,cellular,married,no,no
19547,33,277,7,155,-1,technician,cellular,married,no,no
26680,52,1527,20,276,122,services,cellular,divorced,no,no
5409,30,4009,23,260,-1,blue-collar,unknown,single,no,no
21325,47,1219,18,697,-1,technician,cellular,married,no,yes
43288,33,1,15,261,-1,technician,cellular,married,no,no
10866,51,336,17,105,-1,housemaid,unknown,divorced,no,no
6979,39,-971,28,104,-1,services,unknown,married,no,no
6173,36,-330,27,207,-1,services,unknown,divorced,no,no
4835,32,791,21,783,-1,technician,unknown,married,no,yes
37064,29,912,13,785,-1,blue-collar,cellular,married,no,no
1241,29,5903,8,194,-1,blue-collar,unknown,married,no,no
16385,52,638,23,213,-1,management,cellular,married,no,no
6144,37,-21,27,229,-1,technician,unknown,married,no,no
40395,35,1254,1,132,-1,admin.,cellular,married,no,no
15022,27,180,17,114,-1,admin.,cellular,single,no,no
28903,31,163,30,707,2,unemployed,cellular,single,no,yes
42621,47,1639,12,349,-1,services,cellular,divorced,no,yes
13869,34,0,10,268,-1,admin.,cellular,divorced,no,no
27341,57,7766,21,220,-1,technician,cellular,married,no,no
2814,53,896,14,106,-1,blue-collar,unknown,married,no,no
13865,37,15437,10,123,-1,management,cellular,married,no,no
42744,52,992,27,342,92,services,cellular,married,no,yes
22002,30,790,20,696,-1,technician,cellular,single,no,no
40941,32,1246,12,68,104,technician,cellular,single,no,no
40146,28,874,5,509,-1,management,cellular,single,no,yes
3080,31,37,14,546,-1,services,unknown,married,no,no
931,33,0,7,107,-1,blue-collar,unknown,married,no,no
26040,52,1648,19,172,-1,admin.,cellular,married,no,no
29933,37,2442,4,97,-1,management,cellular,married,no,no
34055,30,364,30,306,-1,management,cellular,single,no,yes
23897,46,123,29,168,-1,blue-collar,cellular,married,no,no
17889,34,13,30,99,-1,management,cellular,married,no,no
40086,31,6,4,121,-1,unemployed,cellular,married,no,yes
18132,53,285,30,242,-1,blue-collar,telephone,married,no,no
32632,36,953,17,72,346,management,cellular,single,no,no
660,32,281,6,226,-1,admin.,unknown,married,no,no
7906,40,211,30,137,-1,management,unknown,married,no,no
40886,61,2,12,131,114,management,cellular,single,no,yes
122,34,3,5,120,-1,admin.,unknown,married,no,no
12046,39,281,20,78,-1,blue-collar,unknown,married,no,no
8792,24,262,4,69,-1,admin.,unknown,married,no,no
19321,60,1025,6,388,-1,admin.,cellular,married,no,no
28740,38,76,30,220,-1,management,cellular,divorced,no,no
16890,29,-62,25,126,-1,services,cellular,married,no,no
18838,38,0,4,71,-1,technician,cellular,married,no,no
42587,46,461,30,369,-1,management,cellular,divorced,no,yes
38062,33,-14,14,223,-1,blue-collar,cellular,single,no,no
25789,52,3990,19,1548,153,blue-collar,cellular,divorced,no,no
43664,62,1456,10,522,-1,management,cellular,married,no,no
6997,51,593,28,157,-1,blue-collar,unknown,married,no,no
24431,40,0,17,657,-1,management,cellular,single,no,no
19298,53,1138,6,375,-1,blue-collar,cellular,married,no,no
17365,37,404,28,55,-1,entrepreneur,cellular,married,no,no
28676,26,1348,30,103,-1,admin.,cellular,single,no,no
35262,30,187,7,56,170,admin.,cellular,married,no,no
38236,36,391,15,185,350,technician,cellular,single,no,no
991,33,436,7,48,-1,management,unknown,married,no,no
38130,30,28,15,778,301,technician,cellular,single,yes,no
17717,55,1467,29,277,-1,retired,cellular,married,no,no
29721,58,6162,3,112,-1,entrepreneur,telephone,single,yes,no
8297,35,456,2,100,-1,services,unknown,married,no,no
30043,36,347,4,167,-1,blue-collar,cellular,married,no,no
25394,35,496,18,135,-1,blue-collar,cellular,married,no,no
30825,26,479,9,133,-1,self-employed,cellular,married,no,no
5472,39,1202,23,364,-1,entrepreneur,unknown,divorced,no,no
10708,51,-192,16,176,-1,admin.,unknown,married,no,no
25174,38,0,18,185,-1,entrepreneur,cellular,married,no,no
33740,64,826,22,101,-1,technician,telephone,married,no,no
16126,33,474,22,400,-1,blue-collar,cellular,divorced,no,no
1311,35,365,8,256,-1,technician,unknown,single,no,no
19480,48,566,7,51,-1,technician,cellular,married,no,no
2476,45,639,13,192,-1,technician,unknown,married,no,no
37869,28,519,14,311,-1,blue-collar,cellular,married,no,no
28563,40,822,29,155,245,technician,cellular,single,no,no
2129,27,1,12,86,-1,admin.,unknown,single,no,no
1285,39,220,8,87,-1,management,unknown,single,no,no
24799,47,4819,18,144,-1,unemployed,cellular,single,no,no
802,36,184,7,128,-1,services,unknown,married,no,no
14311,55,34,14,97,-1,blue-collar,cellular,married,no,no
42850,37,728,3,129,174,admin.,cellular,single,no,yes
36115,46,-339,11,182,-1,blue-collar,cellular,married,no,no
16487,30,151,23,108,-1,entrepreneur,cellular,divorced,no,no
2705,40,1089,13,195,-1,entrepreneur,unknown,married,no,no
12148,37,-475,20,27,-1,services,unknown,divorced,yes,no
7847,35,687,30,166,-1,management,unknown,single,no,no
9617,37,231,6,250,-1,self-employed,unknown,divorced,no,no
38494,39,878,15,611,-1,admin.,cellular,divorced,no,yes
4758,57,258,20,480,-1,blue-collar,unknown,married,no,no
9934,60,4903,9,290,-1,blue-collar,unknown,married,no,no
10480,41,1401,16,110,-1,management,unknown,divorced,no,no
19268,45,142,6,99,-1,management,cellular,single,no,no
16830,45,434,24,180,-1,admin.,cellular,married,no,no
26116,49,8399,19,596,-1,unemployed,cellular,married,no,no
24735,50,0,18,126,-1,technician,cellular,married,no,no
31914,29,332,9,179,-1,admin.,cellular,married,no,yes
14094,39,671,11,98,-1,technician,cellular,single,no,no
15822,47,2105,21,363,-1,management,cellular,divorced,no,no
15840,47,1484,21,274,-1,blue-collar,cellular,married,no,no
24795,48,4415,18,271,102,management,cellular,married,no,no
19730,33,801,7,341,-1,technician,cellular,divorced,no,yes
25719,30,4896,19,132,-1,management,cellular,single,no,no
40145,28,153,5,77,-1,admin.,cellular,married,no,no
35184,38,369,7,224,-1,services,telephone,married,no,no
516,44,40,6,160,-1,admin.,unknown,married,no,no
36499,43,277,12,315,363,admin.,cellular,single,no,no
12549,35,1659,3,197,-1,services,unknown,married,no,no
27251,37,2066,21,10,113,blue-collar,cellular,married,no,no
3257,52,1758,15,41,-1,blue-collar,unknown,divorced,no,no
337,53,56,5,152,-1,technician,unknown,married,no,no
32687,32,225,17,574,150,blue-collar,cellular,married,no,yes
24421,43,0,17,103,193,technician,cellular,married,no,no
30568,35,506,5,193,-1,management,cellular,married,no,no
36798,41,3652,12,127,363,technician,cellular,single,no,no
37898,36,-267,14,99,352,services,cellular,single,no,no
42790,50,2366,28,816,149,management,cellular,married,no,yes
10256,40,5560,11,93,-1,blue-collar,unknown,married,no,no
23381,55,1713,27,88,-1,management,cellular,married,no,no
33985,35,994,30,400,87,admin.,cellular,single,no,yes
21506,56,0,19,432,-1,blue-collar,cellular,married,no,no
17708,27,36,29,114,-1,blue-collar,cellular,single,no,no
28219,35,111,29,55,195,admin.,cellular,single,no,no
25570,30,86,19,155,97,management,cellular,married,no,no
44630,55,8304,1,193,92,admin.,cellular,married,no,yes
4427,29,271,20,1882,-1,services,unknown,single,no,yes
26240,46,2558,20,107,167,blue-collar,telephone,married,no,no
34748,40,83,6,327,280,admin.,cellular,divorced,no,no
44193,63,180,15,390,182,blue-collar,cellular,married,no,yes
15413,31,622,18,420,-1,admin.,cellular,single,no,yes
7121,30,1016,29,14,-1,services,unknown,divorced,no,no
30411,57,442,5,41,253,management,cellular,divorced,no,no
16381,26,33,23,297,-1,management,cellular,single,no,no
26838,39,18508,20,1598,-1,technician,cellular,single,no,yes
28685,34,508,30,795,-1,technician,cellular,married,no,no
13766,33,55,10,384,-1,admin.,cellular,married,no,no
25035,47,12845,18,117,-1,admin.,unknown,married,no,no
9708,37,3574,6,117,-1,blue-collar,unknown,married,no,no
18013,39,-139,30,120,-1,admin.,cellular,married,no,no
7248,49,266,29,162,-1,admin.,unknown,divorced,no,no
12856,29,-28,7,531,-1,technician,cellular,married,no,no
39353,31,707,18,52,-1,blue-collar,cellular,single,no,no
30433,29,365,5,72,274,blue-collar,cellular,single,no,no
11852,40,0,20,618,-1,blue-collar,unknown,married,no,no
4524,31,4,20,199,-1,technician,unknown,married,no,no
38633,45,369,15,20,-1,admin.,cellular,married,no,no
20483,32,2667,12,971,-1,management,cellular,single,no,yes
35970,51,1022,8,311,-1,blue-collar,cellular,married,no,no
274,37,190,5,92,-1,admin.,unknown,married,no,no
18342,55,603,31,91,-1,housemaid,telephone,divorced,no,no
15891,38,-433,21,111,-1,services,cellular,married,yes,no
30633,26,2722,6,206,-1,management,cellular,single,no,no
20514,35,1067,12,179,-1,technician,cellular,married,no,no
24955,33,596,18,77,127,blue-collar,cellular,married,no,no
21674,45,451,19,142,-1,management,cellular,single,no,no
37120,39,36,13,133,-1,management,cellular,divorced,no,no
20702,55,0,13,139,-1,housemaid,cellular,married,no,no
35731,47,296,8,500,-1,management,cellular,married,no,no
38355,30,878,15,173,298,technician,cellular,single,no,no
38888,24,258,18,248,-1,services,cellular,single,no,no
18984,48,3069,4,597,-1,technician,cellular,married,no,no
45049,25,3843,18,159,95,technician,cellular,single,no,no
24803,32,170,18,74,-1,admin.,cellular,single,no,no
24684,36,0,17,273,131,blue-collar,cellular,married,no,no
24901,37,3770,18,106,110,management,cellular,married,no,no
1801,29,262,9,134,-1,services,unknown,single,no,no
36137,42,659,11,91,-1,blue-collar,cellular,married,no,no
2404,34,383,13,2231,-1,blue-collar,unknown,divorced,no,yes
22678,58,9,25,50,-1,blue-collar,cellular,married,no,no
31069,90,1,13,152,-1,retired,cellular,divorced,no,yes
29541,38,325,3,14,196,technician,cellular,single,no,no
35711,54,19,8,103,368,entrepreneur,cellular,married,no,no
25471,30,5561,19,511,-1,management,cellular,single,no,yes
18374,59,3079,31,19,-1,retired,telephone,married,no,no
41160,63,1612,19,399,183,retired,cellular,married,no,no
13853,37,-261,10,259,-1,admin.,cellular,single,no,no
3030,42,171,14,55,-1,blue-collar,unknown,married,no,no
31977,41,816,13,520,319,technician,cellular,married,no,no
14,57,162,5,174,-1,services,unknown,married,no,no
42557,33,1808,28,250,-1,management,cellular,married,no,yes
19802,33,-163,8,502,-1,technician,cellular,married,no,no
36850,33,-15,12,326,350,admin.,telephone,single,no,no
6208,28,1025,27,168,-1,blue-collar,unknown,single,no,no
14574,42,843,15,226,-1,management,cellular,married,no,no
44949,36,5007,8,135,331,admin.,cellular,single,no,no
44958,32,491,8,251,91,technician,cellular,single,no,yes
9997,40,48,9,100,-1,blue-collar,unknown,married,no,no
7464,34,1031,29,751,-1,blue-collar,unknown,married,no,yes
23419,52,190,27,276,-1,admin.,cellular,married,no,no
44397,60,0,3,676,181,housemaid,telephone,married,no,yes
24916,41,97,18,130,-1,management,cellular,married,no,no
7739,29,121,30,1500,-1,self-employed,unknown,single,no,yes
1706,26,-116,9,208,-1,blue-collar,unknown,single,no,no
21574,57,3288,19,186,-1,retired,cellular,married,no,no
32810,30,134,17,834,-1,services,cellular,married,no,no
16916,34,568,25,256,-1,blue-collar,cellular,married,no,no
22366,33,321,22,227,-1,management,cellular,single,no,no
29352,46,-221,2,219,244,blue-collar,cellular,married,no,no
43670,44,618,12,193,-1,services,cellular,single,no,yes
1499,34,-315,8,56,-1,services,unknown,married,no,no
2613,51,1212,13,184,-1,management,unknown,married,no,no
40347,59,3648,19,1321,-1,retired,telephone,married,no,yes
1084,34,615,7,225,-1,blue-collar,unknown,married,no,no
25984,34,1006,19,783,195,management,cellular,married,no,yes
11417,41,2636,19,318,-1,unemployed,unknown,married,no,no
27917,28,264,28,183,-1,management,cellular,married,no,no
31829,46,964,8,174,-1,management,cellular,married,no,no
41073,23,272,14,100,-1,blue-collar,cellular,married,no,yes
37080,47,4227,13,659,-1,blue-collar,cellular,married,no,yes
1630,53,-118,9,101,-1,entrepreneur,unknown,married,no,no
4131,31,87,19,259,-1,technician,unknown,single,no,no
43684,29,3290,12,430,50,self-employed,cellular,single,no,yes
19338,30,1403,6,136,-1,management,cellular,married,no,no
39185,35,-295,18,173,-1,blue-collar,cellular,single,no,no
18826,47,0,4,491,-1,management,cellular,married,no,no
11357,48,649,19,136,-1,blue-collar,unknown,married,no,no
29360,33,317,2,141,201,services,cellular,married,no,no
23646,45,377,28,26,-1,blue-collar,cellular,married,no,no
36248,34,0,11,66,301,admin.,cellular,single,no,no
27812,28,23,28,154,-1,unemployed,cellular,single,no,no
28481,26,1346,29,383,-1,student,cellular,single,no,no
22340,30,398,22,111,-1,technician,cellular,married,no,no
28153,36,-290,29,150,189,technician,cellular,married,no,no
15642,56,826,21,853,-1,blue-collar,cellular,married,no,no
12911,26,383,7,238,-1,admin.,cellular,married,no,no
18511,42,517,31,101,-1,blue-collar,cellular,married,no,no
14297,35,2436,14,1397,-1,entrepreneur,cellular,married,no,yes
