,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,pdays,previous,poutcome,y,ids
6268,54.0,admin.,divorced,secondary,no,-288.0,yes,no,unknown,27.0,may,138.0,-1.0,0.0,unknown,no,6268
125,33.0,technician,single,secondary,no,105.0,yes,no,unknown,5.0,may,262.0,-1.0,0.0,unknown,no,125
33279,41.0,blue-collar,married,secondary,no,1522.0,yes,yes,cellular,20.0,apr,377.0,341.0,2.0,failure,no,33279
11433,36.0,management,divorced,secondary,no,47.0,no,no,unknown,19.0,jun,159.0,-1.0,0.0,unknown,no,11433
19678,52.0,management,divorced,tertiary,no,-803.0,yes,no,cellular,7.0,aug,131.0,-1.0,0.0,unknown,no,19678
34501,31.0,technician,single,secondary,no,271.0,yes,no,cellular,5.0,may,269.0,-1.0,0.0,unknown,no,34501
24130,37.0,services,married,secondary,no,1970.0,yes,no,telephone,5.0,nov,253.0,-1.0,0.0,unknown,yes,24130
41898,39.0,management,married,tertiary,no,1802.0,no,no,cellular,20.0,oct,92.0,336.0,1.0,failure,no,41898
12377,58.0,services,married,primary,no,65.0,no,no,unknown,27.0,jun,162.0,-1.0,0.0,unknown,no,12377
9287,57.0,technician,married,primary,no,0.0,no,no,unknown,5.0,jun,58.0,-1.0,0.0,unknown,no,9287
1626,34.0,services,married,secondary,no,627.0,yes,no,unknown,9.0,may,117.0,-1.0,0.0,unknown,no,1626
3499,43.0,blue-collar,married,secondary,no,4520.0,yes,no,unknown,15.0,may,100.0,-1.0,0.0,unknown,no,3499
9520,38.0,blue-collar,married,secondary,no,3598.0,no,no,unknown,6.0,jun,154.0,-1.0,0.0,unknown,no,9520
28011,50.0,management,married,primary,no,1458.0,no,no,cellular,28.0,jan,92.0,-1.0,0.0,unknown,no,28011
8655,31.0,technician,single,secondary,no,205.0,yes,no,unknown,3.0,jun,342.0,-1.0,0.0,unknown,no,8655
43210,58.0,housemaid,single,secondary,no,11494.0,no,no,telephone,4.0,mar,220.0,-1.0,0.0,unknown,no,43210
45069,52.0,technician,married,secondary,no,371.0,yes,yes,cellular,21.0,oct,453.0,183.0,3.0,success,yes,45069
8875,39.0,blue-collar,married,secondary,no,518.0,yes,no,unknown,4.0,jun,608.0,-1.0,0.0,unknown,no,8875
5484,38.0,blue-collar,married,primary,no,630.0,yes,no,unknown,23.0,may,201.0,-1.0,0.0,unknown,no,5484
10359,44.0,unemployed,married,secondary,no,1590.0,yes,no,unknown,12.0,jun,349.0,-1.0,0.0,unknown,no,10359
42595,45.0,unemployed,married,secondary,no,891.0,yes,no,unknown,7.0,jan,118.0,-1.0,0.0,unknown,yes,42595
20096,46.0,technician,married,secondary,no,6086.0,no,no,cellular,11.0,aug,210.0,-1.0,0.0,unknown,no,20096
8954,43.0,management,divorced,tertiary,no,350.0,yes,no,unknown,4.0,jun,128.0,-1.0,0.0,unknown,no,8954
11127,51.0,services,divorced,secondary,no,9.0,no,no,unknown,18.0,jun,371.0,-1.0,0.0,unknown,yes,11127
27158,39.0,unknown,single,unknown,no,2822.0,no,no,cellular,21.0,nov,573.0,-1.0,0.0,unknown,no,27158
26414,47.0,technician,married,tertiary,no,-744.0,yes,yes,cellular,20.0,nov,1256.0,-1.0,0.0,unknown,no,26414
33781,39.0,admin.,married,tertiary,no,722.0,no,no,telephone,23.0,apr,141.0,-1.0,0.0,unknown,no,33781
38509,26.0,entrepreneur,single,tertiary,no,255.0,yes,no,cellular,15.0,may,401.0,-1.0,0.0,unknown,no,38509
18292,30.0,management,single,tertiary,no,47.0,no,yes,cellular,31.0,jul,11.0,-1.0,0.0,unknown,no,18292
16654,45.0,blue-collar,married,primary,no,1670.0,no,yes,cellular,24.0,jul,171.0,-1.0,0.0,unknown,no,16654
2147,39.0,admin.,single,secondary,no,496.0,yes,no,unknown,12.0,may,788.0,-1.0,0.0,unknown,no,2147
6647,26.0,blue-collar,married,primary,no,755.0,yes,no,unknown,28.0,may,61.0,-1.0,0.0,unknown,no,6647
9621,60.0,management,married,secondary,no,130.0,no,no,unknown,6.0,jun,151.0,-1.0,0.0,unknown,no,9621
32736,35.0,management,single,tertiary,no,397.0,yes,no,cellular,17.0,apr,594.0,-1.0,0.0,unknown,yes,32736
2580,25.0,services,single,secondary,no,54.0,yes,no,unknown,13.0,may,318.0,-1.0,0.0,unknown,no,2580
37483,36.0,blue-collar,married,primary,no,2040.0,yes,no,cellular,13.0,may,125.0,-1.0,0.0,unknown,no,37483
19438,52.0,technician,married,secondary,no,1815.0,no,no,cellular,6.0,aug,131.0,-1.0,0.0,unknown,no,19438
32799,45.0,blue-collar,married,primary,no,2348.0,yes,no,cellular,17.0,apr,492.0,148.0,1.0,other,no,32799
14745,37.0,management,married,tertiary,no,6014.0,yes,no,cellular,15.0,jul,163.0,-1.0,0.0,unknown,no,14745
23993,52.0,services,married,secondary,no,627.0,no,no,cellular,29.0,aug,174.0,-1.0,0.0,unknown,no,23993
10762,56.0,blue-collar,married,primary,no,1046.0,no,yes,unknown,17.0,jun,329.0,-1.0,0.0,unknown,no,10762
33113,29.0,blue-collar,married,secondary,no,1238.0,yes,no,cellular,20.0,apr,478.0,341.0,1.0,failure,no,33113
20543,52.0,blue-collar,married,primary,no,273.0,yes,no,cellular,12.0,aug,128.0,-1.0,0.0,unknown,no,20543
41327,32.0,management,married,tertiary,no,937.0,no,no,cellular,28.0,aug,90.0,94.0,2.0,failure,no,41327
117,33.0,management,single,tertiary,no,-67.0,yes,no,unknown,5.0,may,364.0,-1.0,0.0,unknown,no,117
19873,38.0,management,married,tertiary,no,179.0,no,no,unknown,8.0,aug,317.0,-1.0,0.0,unknown,yes,19873
23219,59.0,housemaid,married,primary,no,0.0,no,no,cellular,27.0,aug,76.0,-1.0,0.0,unknown,no,23219
44585,61.0,blue-collar,married,secondary,no,681.0,yes,no,telephone,19.0,aug,173.0,492.0,2.0,failure,no,44585
42262,64.0,retired,married,secondary,no,2031.0,no,no,cellular,13.0,nov,202.0,-1.0,0.0,unknown,no,42262
9463,46.0,self-employed,single,secondary,no,2899.0,no,no,unknown,6.0,jun,40.0,-1.0,0.0,unknown,no,9463
34108,30.0,technician,married,secondary,no,776.0,no,no,cellular,30.0,apr,861.0,-1.0,0.0,unknown,yes,34108
4093,40.0,admin.,married,secondary,no,1380.0,yes,no,unknown,19.0,may,127.0,-1.0,0.0,unknown,no,4093
6346,56.0,retired,divorced,primary,no,-154.0,yes,no,unknown,27.0,may,127.0,-1.0,0.0,unknown,no,6346
3742,30.0,admin.,married,secondary,no,67.0,yes,no,unknown,16.0,may,149.0,-1.0,0.0,unknown,no,3742
35141,36.0,blue-collar,married,secondary,no,975.0,yes,no,cellular,7.0,may,186.0,295.0,1.0,failure,no,35141
38785,32.0,blue-collar,married,secondary,no,36.0,yes,no,cellular,18.0,may,116.0,-1.0,0.0,unknown,no,38785
11896,35.0,self-employed,married,secondary,no,273.0,no,no,unknown,20.0,jun,28.0,-1.0,0.0,unknown,no,11896
29565,26.0,technician,single,secondary,no,-168.0,no,yes,cellular,3.0,feb,246.0,-1.0,0.0,unknown,no,29565
2203,36.0,technician,single,secondary,no,-475.0,yes,no,unknown,12.0,may,793.0,-1.0,0.0,unknown,no,2203
31423,35.0,technician,married,tertiary,no,122.0,no,no,cellular,27.0,mar,277.0,-1.0,0.0,unknown,no,31423
8368,43.0,blue-collar,married,primary,no,-872.0,yes,yes,unknown,3.0,jun,267.0,-1.0,0.0,unknown,no,8368
21001,35.0,management,single,secondary,no,1189.0,no,yes,cellular,14.0,aug,92.0,-1.0,0.0,unknown,no,21001
1729,32.0,self-employed,single,secondary,no,123.0,yes,no,unknown,9.0,may,278.0,-1.0,0.0,unknown,no,1729
41865,61.0,management,married,tertiary,no,0.0,no,no,cellular,16.0,oct,136.0,-1.0,0.0,unknown,yes,41865
7191,45.0,unemployed,divorced,secondary,no,3354.0,yes,no,unknown,29.0,may,746.0,-1.0,0.0,unknown,yes,7191
28468,51.0,housemaid,single,primary,no,723.0,no,no,cellular,29.0,jan,51.0,-1.0,0.0,unknown,no,28468
31819,33.0,management,single,tertiary,no,318.0,yes,no,cellular,8.0,apr,1190.0,141.0,3.0,other,yes,31819
21516,48.0,technician,married,secondary,no,0.0,no,no,cellular,19.0,aug,215.0,-1.0,0.0,unknown,no,21516
26112,44.0,blue-collar,married,secondary,no,6491.0,yes,no,cellular,19.0,nov,126.0,174.0,1.0,failure,no,26112
44846,41.0,technician,married,secondary,no,1819.0,no,no,cellular,22.0,sep,397.0,371.0,3.0,failure,yes,44846
41483,31.0,management,married,tertiary,no,155.0,yes,no,cellular,8.0,sep,214.0,99.0,1.0,failure,no,41483
15500,33.0,technician,married,secondary,no,272.0,yes,no,cellular,18.0,jul,166.0,-1.0,0.0,unknown,no,15500
24922,34.0,management,single,tertiary,no,1494.0,yes,no,cellular,18.0,nov,596.0,182.0,1.0,other,yes,24922
24402,32.0,admin.,single,secondary,no,4344.0,yes,no,cellular,17.0,nov,79.0,118.0,3.0,failure,no,24402
15618,46.0,technician,married,secondary,no,399.0,no,no,cellular,21.0,jul,156.0,-1.0,0.0,unknown,no,15618
2639,44.0,blue-collar,married,secondary,no,1340.0,yes,no,unknown,13.0,may,244.0,-1.0,0.0,unknown,no,2639
17372,59.0,blue-collar,divorced,secondary,no,-361.0,no,yes,cellular,28.0,jul,247.0,-1.0,0.0,unknown,no,17372
12552,50.0,admin.,married,secondary,no,-221.0,no,yes,unknown,3.0,jul,90.0,-1.0,0.0,unknown,no,12552
36280,58.0,unemployed,married,secondary,no,3867.0,yes,no,telephone,11.0,may,159.0,364.0,2.0,failure,no,36280
20497,41.0,management,married,tertiary,no,557.0,yes,yes,cellular,12.0,aug,148.0,-1.0,0.0,unknown,no,20497
27247,55.0,admin.,married,primary,no,319.0,no,no,cellular,21.0,nov,124.0,-1.0,0.0,unknown,no,27247
34379,27.0,management,single,tertiary,no,88.0,no,no,cellular,4.0,may,143.0,-1.0,0.0,unknown,no,34379
26658,39.0,entrepreneur,divorced,tertiary,no,966.0,yes,yes,cellular,20.0,nov,186.0,-1.0,0.0,unknown,no,26658
8050,31.0,unemployed,single,secondary,no,8.0,yes,no,unknown,2.0,jun,123.0,-1.0,0.0,unknown,no,8050
23620,58.0,housemaid,married,primary,no,7881.0,no,no,cellular,28.0,aug,507.0,-1.0,0.0,unknown,no,23620
42828,60.0,management,married,tertiary,no,3401.0,no,no,cellular,2.0,feb,121.0,95.0,2.0,success,no,42828
38125,30.0,management,single,tertiary,no,872.0,yes,no,cellular,15.0,may,61.0,298.0,2.0,failure,no,38125
17484,31.0,services,single,secondary,no,0.0,no,no,cellular,28.0,jul,243.0,-1.0,0.0,unknown,no,17484
19514,52.0,admin.,married,unknown,no,635.0,no,no,cellular,7.0,aug,228.0,-1.0,0.0,unknown,no,19514
11653,36.0,unemployed,single,primary,no,2562.0,no,no,unknown,20.0,jun,489.0,-1.0,0.0,unknown,no,11653
9409,41.0,entrepreneur,married,primary,no,406.0,no,no,unknown,6.0,jun,272.0,-1.0,0.0,unknown,no,9409
3537,54.0,blue-collar,married,primary,no,-219.0,yes,no,unknown,15.0,may,276.0,-1.0,0.0,unknown,no,3537
5226,54.0,blue-collar,divorced,secondary,no,462.0,yes,no,unknown,23.0,may,260.0,-1.0,0.0,unknown,no,5226
20531,49.0,management,married,tertiary,no,350.0,no,no,cellular,12.0,aug,238.0,-1.0,0.0,unknown,no,20531
2524,42.0,self-employed,married,tertiary,no,5.0,yes,no,unknown,13.0,may,853.0,-1.0,0.0,unknown,no,2524
18151,39.0,self-employed,single,tertiary,no,3972.0,no,no,cellular,30.0,jul,122.0,-1.0,0.0,unknown,no,18151
25839,37.0,blue-collar,married,primary,no,253.0,yes,no,cellular,19.0,nov,59.0,153.0,2.0,failure,no,25839
27766,30.0,management,single,tertiary,no,188.0,no,no,cellular,28.0,jan,66.0,-1.0,0.0,unknown,no,27766
2983,45.0,entrepreneur,single,tertiary,no,1410.0,yes,no,unknown,14.0,may,44.0,-1.0,0.0,unknown,no,2983
9470,47.0,blue-collar,married,primary,no,673.0,yes,yes,unknown,6.0,jun,118.0,-1.0,0.0,unknown,no,9470
15806,44.0,housemaid,married,primary,no,1037.0,yes,no,cellular,21.0,jul,319.0,-1.0,0.0,unknown,no,15806
39173,30.0,services,divorced,secondary,no,1336.0,yes,no,cellular,18.0,may,13.0,355.0,5.0,failure,no,39173
39015,30.0,technician,single,tertiary,no,1922.0,yes,no,cellular,18.0,may,546.0,-1.0,0.0,unknown,no,39015
9643,28.0,admin.,single,secondary,no,596.0,yes,no,unknown,6.0,jun,151.0,-1.0,0.0,unknown,no,9643
34165,32.0,technician,single,tertiary,no,1246.0,yes,no,cellular,30.0,apr,509.0,85.0,2.0,success,yes,34165
42128,37.0,management,married,tertiary,no,238.0,no,no,cellular,3.0,nov,149.0,-1.0,0.0,unknown,yes,42128
40393,22.0,student,single,unknown,no,466.0,no,no,cellular,30.0,jun,377.0,-1.0,0.0,unknown,yes,40393
43224,30.0,blue-collar,married,primary,no,201.0,yes,no,cellular,5.0,mar,116.0,186.0,13.0,success,no,43224
28708,34.0,technician,divorced,secondary,no,1301.0,yes,no,cellular,30.0,jan,196.0,189.0,2.0,failure,no,28708
28259,35.0,services,married,secondary,no,1385.0,yes,no,cellular,29.0,jan,331.0,-1.0,0.0,unknown,no,28259
42941,45.0,admin.,married,secondary,no,1206.0,no,no,telephone,8.0,feb,309.0,446.0,3.0,failure,yes,42941
6987,52.0,blue-collar,married,primary,no,-211.0,yes,yes,unknown,28.0,may,153.0,-1.0,0.0,unknown,no,6987
31394,46.0,management,married,tertiary,no,11385.0,no,no,cellular,24.0,mar,269.0,-1.0,0.0,unknown,yes,31394
18800,46.0,blue-collar,single,primary,no,259.0,no,yes,cellular,31.0,jul,652.0,-1.0,0.0,unknown,no,18800
14933,40.0,management,married,secondary,no,394.0,yes,no,cellular,16.0,jul,60.0,-1.0,0.0,unknown,no,14933
25876,51.0,services,single,secondary,no,5610.0,yes,no,cellular,19.0,nov,69.0,-1.0,0.0,unknown,no,25876
17626,39.0,services,married,secondary,no,2381.0,yes,yes,cellular,29.0,jul,91.0,-1.0,0.0,unknown,no,17626
913,34.0,admin.,divorced,secondary,no,627.0,yes,no,unknown,7.0,may,283.0,-1.0,0.0,unknown,no,913
17559,58.0,management,married,tertiary,no,1517.0,yes,no,telephone,29.0,jul,7.0,-1.0,0.0,unknown,no,17559
27966,60.0,retired,married,primary,no,1369.0,no,yes,cellular,28.0,jan,100.0,-1.0,0.0,unknown,no,27966
29829,43.0,unemployed,married,secondary,no,553.0,no,no,telephone,4.0,feb,125.0,-1.0,0.0,unknown,no,29829
29676,48.0,management,single,tertiary,no,460.0,yes,no,cellular,3.0,feb,91.0,264.0,2.0,other,no,29676
36676,49.0,technician,married,secondary,no,425.0,yes,no,cellular,12.0,may,816.0,342.0,4.0,failure,no,36676
38852,26.0,blue-collar,single,secondary,no,384.0,yes,no,cellular,18.0,may,16.0,364.0,2.0,other,no,38852
18404,50.0,blue-collar,divorced,primary,no,2554.0,no,no,cellular,31.0,jul,51.0,-1.0,0.0,unknown,no,18404
6888,24.0,blue-collar,single,secondary,no,327.0,yes,no,unknown,28.0,may,333.0,-1.0,0.0,unknown,no,6888
5787,37.0,unemployed,married,secondary,no,-476.0,yes,no,unknown,26.0,may,149.0,-1.0,0.0,unknown,no,5787
24730,42.0,management,married,tertiary,no,981.0,yes,no,cellular,17.0,nov,276.0,-1.0,0.0,unknown,no,24730
17245,43.0,blue-collar,single,primary,no,-399.0,no,yes,cellular,28.0,jul,662.0,-1.0,0.0,unknown,yes,17245
9840,60.0,housemaid,divorced,primary,no,1190.0,no,no,unknown,9.0,jun,166.0,-1.0,0.0,unknown,no,9840
8194,48.0,admin.,married,secondary,no,749.0,yes,no,unknown,2.0,jun,56.0,-1.0,0.0,unknown,no,8194
27557,36.0,management,married,tertiary,no,396.0,no,no,cellular,21.0,nov,64.0,100.0,5.0,failure,no,27557
25605,44.0,self-employed,married,tertiary,no,4411.0,yes,no,cellular,19.0,nov,85.0,-1.0,0.0,unknown,no,25605
34765,39.0,admin.,single,secondary,no,4917.0,yes,yes,cellular,6.0,may,26.0,-1.0,0.0,unknown,no,34765
2434,57.0,technician,married,secondary,no,0.0,no,no,unknown,13.0,may,44.0,-1.0,0.0,unknown,no,2434
4078,48.0,technician,married,secondary,no,522.0,yes,no,unknown,19.0,may,71.0,-1.0,0.0,unknown,no,4078
3973,32.0,technician,single,tertiary,no,192.0,yes,no,unknown,16.0,may,303.0,-1.0,0.0,unknown,no,3973
11591,50.0,services,married,secondary,no,3374.0,no,no,unknown,19.0,jun,27.0,-1.0,0.0,unknown,no,11591
27568,31.0,management,single,tertiary,no,2085.0,yes,no,cellular,21.0,nov,639.0,93.0,4.0,failure,no,27568
35122,46.0,technician,single,secondary,no,747.0,yes,no,telephone,6.0,may,22.0,-1.0,0.0,unknown,no,35122
7786,53.0,management,married,tertiary,no,-601.0,yes,no,unknown,30.0,may,509.0,-1.0,0.0,unknown,no,7786
20265,57.0,blue-collar,married,primary,no,856.0,no,no,cellular,11.0,aug,194.0,-1.0,0.0,unknown,no,20265
32116,30.0,blue-collar,single,secondary,no,4.0,no,no,cellular,15.0,apr,692.0,-1.0,0.0,unknown,no,32116
12228,35.0,blue-collar,married,secondary,no,306.0,no,no,unknown,20.0,jun,12.0,-1.0,0.0,unknown,no,12228
2854,31.0,management,married,tertiary,no,0.0,no,no,unknown,14.0,may,298.0,-1.0,0.0,unknown,no,2854
13526,34.0,technician,married,secondary,no,0.0,no,no,cellular,9.0,jul,628.0,-1.0,0.0,unknown,no,13526
18031,53.0,technician,married,secondary,no,1389.0,no,no,telephone,30.0,jul,34.0,-1.0,0.0,unknown,no,18031
234,55.0,blue-collar,married,primary,no,627.0,yes,no,unknown,5.0,may,247.0,-1.0,0.0,unknown,no,234
42222,20.0,student,single,unknown,no,801.0,no,no,cellular,11.0,nov,244.0,-1.0,0.0,unknown,yes,42222
11424,44.0,management,married,tertiary,no,7177.0,no,no,unknown,19.0,jun,89.0,-1.0,0.0,unknown,no,11424
6357,33.0,management,single,tertiary,no,0.0,no,no,unknown,27.0,may,277.0,-1.0,0.0,unknown,no,6357
2551,53.0,management,married,secondary,yes,-689.0,yes,no,unknown,13.0,may,242.0,-1.0,0.0,unknown,no,2551
22248,37.0,management,married,tertiary,no,21.0,no,no,cellular,21.0,aug,50.0,-1.0,0.0,unknown,no,22248
35732,57.0,admin.,married,secondary,no,6005.0,yes,no,cellular,8.0,may,704.0,323.0,6.0,failure,yes,35732
2708,33.0,blue-collar,married,tertiary,no,221.0,yes,no,unknown,13.0,may,122.0,-1.0,0.0,unknown,no,2708
40119,46.0,admin.,married,secondary,no,974.0,no,no,cellular,5.0,jun,174.0,80.0,1.0,success,yes,40119
23603,42.0,technician,married,secondary,no,3.0,no,no,cellular,28.0,aug,11.0,-1.0,0.0,unknown,no,23603
8289,42.0,blue-collar,married,secondary,no,4.0,yes,yes,unknown,2.0,jun,229.0,-1.0,0.0,unknown,no,8289
40279,26.0,admin.,married,secondary,no,1595.0,no,no,cellular,15.0,jun,155.0,105.0,1.0,failure,yes,40279
19039,46.0,technician,divorced,secondary,no,648.0,no,no,cellular,5.0,aug,281.0,-1.0,0.0,unknown,no,19039
6486,26.0,blue-collar,married,secondary,no,557.0,yes,yes,unknown,27.0,may,282.0,-1.0,0.0,unknown,no,6486
25556,37.0,services,single,secondary,no,50.0,no,no,cellular,19.0,nov,244.0,154.0,8.0,other,no,25556
27359,59.0,management,married,tertiary,no,261.0,yes,yes,cellular,21.0,nov,124.0,-1.0,0.0,unknown,no,27359
10088,35.0,blue-collar,married,primary,no,234.0,no,no,unknown,11.0,jun,88.0,-1.0,0.0,unknown,no,10088
15293,60.0,retired,divorced,secondary,no,0.0,no,no,cellular,18.0,jul,91.0,-1.0,0.0,unknown,no,15293
9757,45.0,retired,divorced,primary,no,261.0,no,no,unknown,9.0,jun,123.0,-1.0,0.0,unknown,no,9757
5319,42.0,services,married,primary,no,2557.0,yes,no,unknown,23.0,may,28.0,-1.0,0.0,unknown,no,5319
6726,29.0,blue-collar,single,primary,no,80.0,yes,no,unknown,28.0,may,678.0,-1.0,0.0,unknown,no,6726
8507,31.0,admin.,single,secondary,no,2104.0,yes,no,unknown,3.0,jun,455.0,-1.0,0.0,unknown,no,8507
35203,56.0,blue-collar,married,secondary,no,471.0,yes,no,cellular,7.0,may,104.0,342.0,2.0,failure,no,35203
42272,75.0,retired,divorced,secondary,no,2199.0,no,no,telephone,13.0,nov,137.0,-1.0,0.0,unknown,no,42272
15778,57.0,retired,married,primary,no,4.0,no,no,cellular,21.0,jul,50.0,-1.0,0.0,unknown,no,15778
38373,32.0,blue-collar,married,secondary,no,2.0,yes,no,cellular,15.0,may,16.0,309.0,1.0,failure,no,38373
18933,60.0,unknown,married,unknown,no,7337.0,no,no,cellular,4.0,aug,122.0,-1.0,0.0,unknown,no,18933
41600,71.0,retired,married,primary,no,0.0,no,no,cellular,16.0,sep,246.0,-1.0,0.0,unknown,no,41600
10687,49.0,management,married,tertiary,no,2005.0,no,no,unknown,16.0,jun,81.0,-1.0,0.0,unknown,no,10687
37202,26.0,blue-collar,single,secondary,no,8.0,yes,no,cellular,13.0,may,167.0,-1.0,0.0,unknown,no,37202
26423,57.0,entrepreneur,married,secondary,no,1888.0,no,no,cellular,20.0,nov,80.0,-1.0,0.0,unknown,no,26423
30577,42.0,technician,married,tertiary,no,1397.0,yes,no,cellular,6.0,feb,135.0,-1.0,0.0,unknown,no,30577
24873,35.0,blue-collar,married,secondary,no,153.0,yes,no,cellular,18.0,nov,645.0,-1.0,0.0,unknown,no,24873
27118,43.0,management,married,tertiary,no,2100.0,yes,no,cellular,21.0,nov,105.0,-1.0,0.0,unknown,no,27118
1116,50.0,blue-collar,married,primary,yes,354.0,yes,no,unknown,7.0,may,123.0,-1.0,0.0,unknown,no,1116
5734,38.0,services,married,secondary,no,25.0,yes,yes,unknown,26.0,may,266.0,-1.0,0.0,unknown,no,5734
2539,53.0,retired,single,secondary,no,1421.0,yes,no,unknown,13.0,may,225.0,-1.0,0.0,unknown,no,2539
235,45.0,blue-collar,married,primary,no,25.0,yes,no,unknown,5.0,may,40.0,-1.0,0.0,unknown,no,235
736,40.0,blue-collar,married,primary,no,-7.0,yes,no,unknown,6.0,may,410.0,-1.0,0.0,unknown,no,736
7720,32.0,blue-collar,married,secondary,no,883.0,yes,yes,unknown,30.0,may,59.0,-1.0,0.0,unknown,no,7720
41740,58.0,retired,married,primary,no,565.0,no,no,telephone,8.0,oct,153.0,93.0,1.0,success,yes,41740
20636,42.0,technician,married,tertiary,no,250.0,no,yes,cellular,12.0,aug,213.0,-1.0,0.0,unknown,no,20636
33627,37.0,blue-collar,single,secondary,no,2390.0,yes,no,cellular,20.0,apr,20.0,335.0,12.0,failure,no,33627
31027,32.0,student,single,tertiary,no,1138.0,no,no,telephone,10.0,feb,402.0,-1.0,0.0,unknown,yes,31027
17379,59.0,housemaid,married,primary,no,88.0,yes,no,cellular,28.0,jul,63.0,-1.0,0.0,unknown,no,17379
80,45.0,admin.,single,secondary,no,206.0,yes,no,unknown,5.0,may,193.0,-1.0,0.0,unknown,no,80
42561,47.0,technician,married,secondary,no,3519.0,no,yes,cellular,28.0,dec,193.0,220.0,1.0,failure,no,42561
18955,54.0,management,married,tertiary,no,11391.0,no,no,cellular,4.0,aug,333.0,-1.0,0.0,unknown,no,18955
39533,24.0,self-employed,single,unknown,no,1179.0,no,no,cellular,26.0,may,78.0,105.0,1.0,failure,no,39533
41972,40.0,admin.,married,secondary,no,0.0,no,no,cellular,26.0,oct,87.0,200.0,2.0,failure,no,41972
11149,46.0,management,single,tertiary,no,46.0,no,yes,unknown,18.0,jun,107.0,-1.0,0.0,unknown,no,11149
18499,42.0,technician,divorced,secondary,no,1689.0,yes,no,cellular,31.0,jul,50.0,-1.0,0.0,unknown,no,18499
25501,43.0,entrepreneur,single,primary,no,2124.0,yes,no,cellular,19.0,nov,104.0,-1.0,0.0,unknown,no,25501
40892,34.0,technician,married,secondary,no,256.0,yes,no,cellular,12.0,aug,201.0,267.0,1.0,failure,no,40892
28012,53.0,blue-collar,single,secondary,no,5715.0,no,no,cellular,28.0,jan,287.0,-1.0,0.0,unknown,no,28012
25333,51.0,management,married,tertiary,no,1612.0,yes,no,cellular,18.0,nov,61.0,131.0,1.0,failure,no,25333
17523,26.0,blue-collar,single,primary,yes,344.0,no,yes,cellular,29.0,jul,62.0,-1.0,0.0,unknown,no,17523
29485,27.0,unemployed,single,primary,no,1088.0,no,no,cellular,3.0,feb,201.0,-1.0,0.0,unknown,no,29485
41427,60.0,retired,married,secondary,no,5267.0,no,no,cellular,4.0,sep,520.0,-1.0,0.0,unknown,yes,41427
