ids,age,balance,day,duration,pdays,job,contact,marital,default,y
15683,43,375,21,163,-1,admin.,cellular,single,no,no
15684,34,5731,21,101,-1,technician,cellular,single,no,no
15685,27,-34,21,171,-1,admin.,cellular,single,no,no
15686,31,-537,21,1039,-1,blue-collar,cellular,married,no,yes
15688,27,831,21,369,-1,management,cellular,single,no,no
15689,44,2422,21,141,-1,management,cellular,divorced,no,no
15690,29,-20,21,574,-1,blue-collar,cellular,single,no,yes
15691,27,202,21,678,-1,self-employed,cellular,single,no,no
15692,47,1981,21,919,-1,technician,cellular,married,no,yes
15693,47,0,21,71,-1,blue-collar,cellular,married,no,no
15694,56,334,21,101,-1,retired,cellular,married,no,no
15696,29,107,21,149,-1,management,cellular,single,no,no
15698,36,-267,21,368,-1,management,cellular,married,no,no
15700,58,471,21,61,-1,technician,telephone,married,no,no
15701,34,865,21,51,-1,self-employed,cellular,married,no,no
15702,50,49,21,237,-1,unemployed,cellular,married,no,no
15703,32,228,21,1017,-1,services,cellular,married,no,yes
15704,50,-70,21,357,-1,technician,cellular,married,no,no
15705,40,1005,21,449,-1,admin.,cellular,single,no,no
15706,33,75,21,204,-1,technician,cellular,married,no,no
15707,49,351,21,356,-1,management,cellular,divorced,no,no
15708,32,64,21,204,-1,admin.,cellular,single,no,no
15709,47,2,21,71,-1,services,cellular,married,no,no
15710,44,316,21,163,-1,technician,cellular,divorced,no,no
15711,58,0,21,111,-1,housemaid,cellular,married,no,no
15713,39,1423,21,733,-1,management,telephone,married,no,yes
15714,58,1455,21,119,-1,admin.,cellular,married,no,no
15715,51,44,21,79,-1,self-employed,telephone,married,no,no
15716,32,-289,21,808,-1,blue-collar,cellular,divorced,no,no
15717,49,503,21,507,-1,self-employed,cellular,married,no,no
15718,52,29,21,245,-1,blue-collar,cellular,divorced,no,no
15719,51,2455,21,553,-1,management,cellular,married,no,yes
15721,25,2157,21,339,-1,technician,cellular,single,no,no
15722,54,859,21,710,-1,technician,cellular,divorced,no,yes
15723,44,5,21,333,-1,services,cellular,single,no,no
15724,26,1100,21,240,-1,admin.,cellular,single,no,no
15725,46,2154,21,87,-1,management,cellular,single,no,no
15726,32,2196,21,1156,-1,services,cellular,married,no,no
15727,48,414,21,761,-1,management,cellular,single,no,no
15728,26,622,21,471,-1,blue-collar,cellular,married,no,no
15729,32,-796,21,80,-1,technician,cellular,married,no,no
15730,25,2783,21,137,-1,unemployed,cellular,single,no,no
15732,30,1185,21,881,-1,management,cellular,married,no,no
15733,29,95,21,255,-1,technician,cellular,married,no,no
15734,47,1123,21,251,-1,services,cellular,married,no,no
15735,31,-498,21,357,-1,blue-collar,cellular,married,no,no
15736,58,9004,21,891,-1,retired,cellular,married,no,yes
15737,43,3215,21,228,-1,admin.,cellular,married,no,no
15738,56,217,21,121,-1,management,cellular,married,no,no
15740,28,-124,21,116,-1,blue-collar,cellular,married,yes,no
15741,31,131,21,157,-1,entrepreneur,cellular,single,no,no
15742,32,1486,21,151,-1,management,cellular,divorced,no,no
15743,33,70,21,333,-1,services,cellular,married,no,no
15744,60,161,21,153,-1,retired,cellular,married,no,no
15745,33,327,21,81,-1,blue-collar,cellular,married,no,no
15746,27,436,21,410,-1,admin.,cellular,married,no,no
15748,42,970,21,691,-1,unemployed,telephone,married,no,yes
15749,33,119,21,202,-1,technician,cellular,single,no,no
15750,28,222,21,125,-1,self-employed,cellular,single,no,no
15751,35,187,21,178,-1,blue-collar,cellular,married,no,no
15752,26,609,21,594,-1,management,cellular,single,no,no
15754,40,177,21,742,-1,blue-collar,telephone,married,no,no
15755,56,486,21,1877,-1,services,telephone,married,no,yes
15756,53,237,21,18,-1,technician,telephone,married,no,no
15757,45,695,21,167,-1,blue-collar,cellular,single,no,no
15758,57,4,21,84,-1,services,cellular,married,no,no
15759,53,28,21,142,-1,management,cellular,divorced,no,no
15760,35,0,21,295,-1,management,cellular,married,no,no
15762,31,799,21,181,-1,blue-collar,cellular,married,no,no
15764,47,0,21,676,-1,blue-collar,cellular,married,no,no
15766,26,188,21,46,-1,blue-collar,cellular,single,no,no
15767,48,0,21,112,-1,technician,cellular,married,no,no
15768,28,-353,21,299,-1,unemployed,cellular,married,no,no
15769,31,1890,21,588,-1,admin.,cellular,divorced,no,no
15771,34,382,21,149,-1,services,cellular,married,no,no
15772,27,2591,21,129,-1,blue-collar,cellular,married,no,no
15773,54,34,21,208,-1,housemaid,cellular,divorced,yes,no
15774,35,2123,21,249,-1,management,cellular,married,no,no
15775,56,340,21,1220,-1,retired,cellular,married,no,no
15776,50,-19,21,407,-1,blue-collar,cellular,divorced,no,no
15777,26,-1006,21,222,-1,housemaid,cellular,single,yes,no
15779,40,-60,21,250,-1,blue-collar,cellular,married,no,no
15780,26,81,21,262,-1,entrepreneur,cellular,single,no,no
15781,31,-596,21,147,-1,blue-collar,cellular,married,no,no
15783,60,685,21,89,-1,retired,telephone,divorced,no,no
15784,57,687,21,107,-1,management,telephone,married,no,no
15785,34,0,21,132,-1,entrepreneur,cellular,married,no,no
15786,37,0,21,320,-1,self-employed,cellular,married,yes,no
15787,41,171,21,71,-1,services,cellular,married,no,no
15788,38,-397,21,91,-1,technician,cellular,divorced,no,no
15789,50,230,21,149,-1,management,cellular,married,no,no
15790,52,799,21,128,-1,admin.,cellular,married,no,no
15791,25,105,21,392,-1,admin.,cellular,single,no,no
15792,29,-49,21,210,-1,blue-collar,cellular,married,no,no
15793,59,966,21,50,-1,management,telephone,married,no,no
15794,25,10,21,857,-1,student,cellular,married,no,yes
15795,38,-41,21,68,-1,blue-collar,cellular,married,no,no
15796,49,-888,21,298,-1,technician,cellular,married,no,no
15797,29,-453,21,213,-1,services,cellular,single,no,no
15798,51,73,21,195,-1,admin.,cellular,married,no,no
15800,43,0,21,474,-1,management,cellular,married,no,no
15803,25,3,21,690,-1,management,cellular,married,no,no
15804,54,3795,21,381,-1,management,cellular,married,no,no
15805,45,0,21,211,-1,blue-collar,cellular,divorced,no,no
15807,54,1598,21,312,-1,management,cellular,married,no,no
15808,28,579,21,60,-1,admin.,cellular,single,no,no
15810,31,0,21,366,-1,admin.,cellular,married,no,no
15811,29,1035,21,862,-1,management,cellular,single,no,no
15812,33,2690,21,71,-1,technician,cellular,married,no,no
15813,50,-398,21,172,-1,management,cellular,divorced,no,no
15814,42,55,21,291,-1,technician,cellular,married,yes,no
15816,34,272,21,237,-1,management,cellular,married,no,no
15817,55,127,21,1130,-1,housemaid,telephone,married,no,yes
15818,26,409,21,577,-1,blue-collar,cellular,single,no,yes
15819,42,9,21,509,-1,management,cellular,divorced,no,no
15820,42,1301,21,510,-1,services,cellular,married,no,no
15821,59,1889,21,256,-1,management,cellular,married,no,no
15823,40,664,21,1342,-1,admin.,cellular,single,no,yes
15825,57,-609,21,168,-1,retired,cellular,single,no,no
15826,30,0,21,306,-1,technician,cellular,married,no,no
15827,41,187,21,354,-1,entrepreneur,cellular,married,no,no
15828,30,74,21,106,-1,management,cellular,married,no,no
15829,35,0,21,262,-1,blue-collar,cellular,single,no,no
15831,35,828,21,87,-1,services,cellular,divorced,no,no
15832,29,57,21,342,-1,services,telephone,married,no,no
15833,51,-14,21,564,-1,retired,cellular,married,no,no
15834,40,96,21,181,-1,technician,cellular,single,yes,no
15835,26,-213,21,418,-1,technician,cellular,single,no,no
15836,35,0,21,199,-1,management,cellular,married,no,no
15837,56,405,21,251,-1,management,cellular,married,no,no
15838,26,223,21,1002,-1,technician,cellular,single,no,yes
15839,27,1109,21,833,-1,management,cellular,married,no,no
15841,30,62,21,241,-1,blue-collar,cellular,married,no,no
15842,43,8,21,564,-1,blue-collar,cellular,married,no,no
15843,59,352,21,132,-1,housemaid,telephone,married,no,no
15844,33,0,21,47,-1,blue-collar,cellular,married,no,no
15847,35,-324,21,985,-1,management,cellular,single,no,yes
15849,57,688,21,67,-1,housemaid,cellular,married,no,no
15850,55,57,21,162,-1,management,cellular,married,no,no
15851,29,544,21,121,-1,blue-collar,cellular,married,no,no
15852,38,-448,21,929,-1,services,cellular,married,no,no
15855,38,0,21,126,-1,admin.,cellular,divorced,yes,no
15857,55,103,21,769,-1,blue-collar,cellular,divorced,no,no
15858,34,-30,21,1360,-1,services,cellular,single,no,yes
15859,41,6687,21,91,-1,services,cellular,married,no,no
15860,41,1253,21,1134,-1,management,cellular,single,no,yes
15861,29,872,21,173,-1,management,cellular,single,no,no
15862,54,472,21,86,-1,services,cellular,married,no,no
15864,51,3926,21,208,-1,management,cellular,divorced,no,no
15865,45,-406,21,276,-1,services,cellular,married,no,no
15867,41,-750,21,251,-1,blue-collar,cellular,married,yes,no
15868,49,-403,21,482,-1,technician,cellular,divorced,no,no
15869,38,45789,21,21,-1,admin.,telephone,single,no,no
15870,34,1007,21,240,-1,management,cellular,married,no,no
15871,29,358,21,88,-1,blue-collar,cellular,married,no,no
15872,36,289,21,150,-1,admin.,cellular,married,no,no
15873,36,1654,21,167,-1,blue-collar,cellular,married,no,no
15874,38,-175,21,86,-1,admin.,telephone,married,no,no
15876,45,54,21,34,-1,management,cellular,divorced,no,no
15877,44,26,21,105,-1,admin.,cellular,married,no,no
15878,33,1,21,551,-1,management,cellular,married,no,no
15879,57,-898,21,322,-1,blue-collar,cellular,married,no,no
15880,33,-160,21,898,-1,technician,cellular,married,no,no
15881,36,0,21,193,-1,technician,cellular,married,no,no
15882,52,150,21,177,-1,technician,telephone,married,no,no
15883,32,-1053,21,357,-1,technician,cellular,married,no,no
15884,47,393,21,419,-1,management,cellular,married,no,no
15885,31,3902,21,78,-1,housemaid,cellular,married,no,no
15887,33,585,21,147,-1,admin.,cellular,single,no,no
15889,43,307,21,145,-1,technician,cellular,married,no,no
15890,38,378,21,184,-1,technician,telephone,single,no,no
15892,32,-249,21,189,-1,blue-collar,cellular,married,no,no
15893,35,10,21,314,-1,entrepreneur,cellular,married,no,no
15894,51,0,21,322,-1,blue-collar,cellular,divorced,no,no
15895,50,421,21,445,-1,blue-collar,cellular,married,no,no
15897,51,907,21,722,-1,admin.,telephone,married,no,no
15899,47,236,22,166,-1,blue-collar,cellular,married,no,no
15901,55,284,22,70,-1,technician,cellular,married,no,no
15902,30,1,22,80,-1,blue-collar,telephone,married,no,no
15903,46,5169,22,72,-1,admin.,cellular,married,no,no
15904,32,4344,22,159,-1,admin.,cellular,single,no,no
15905,38,45,22,125,-1,technician,cellular,married,no,no
15907,44,6393,22,156,-1,blue-collar,cellular,married,no,no
15908,50,4315,22,181,-1,management,cellular,married,no,no
15909,58,0,22,85,-1,unemployed,cellular,married,no,no
15912,34,145,22,152,-1,services,cellular,married,no,no
15913,40,939,22,87,-1,services,cellular,married,no,no
15914,55,36,22,46,-1,management,cellular,married,no,no
15915,27,28,22,68,-1,blue-collar,telephone,single,no,no
15916,60,555,22,261,-1,housemaid,cellular,divorced,no,no
15919,40,2611,22,637,-1,technician,cellular,divorced,no,no
15920,54,651,22,121,-1,entrepreneur,cellular,married,no,no
15921,38,56,22,238,-1,blue-collar,cellular,married,no,no
15922,35,561,22,95,-1,technician,cellular,married,no,no
15923,60,1412,22,127,-1,housemaid,cellular,divorced,no,no
15924,43,-496,22,420,-1,management,cellular,divorced,no,no
15925,56,161,22,121,-1,retired,cellular,married,no,no
15926,32,578,22,29,-1,management,cellular,married,no,no
15927,45,-847,22,312,-1,technician,cellular,married,no,no
15929,27,202,22,41,-1,blue-collar,cellular,married,no,no
15930,43,-17,22,76,-1,admin.,cellular,married,no,no
15931,29,2,22,96,-1,blue-collar,cellular,married,no,no
15932,47,290,22,1352,-1,admin.,cellular,married,no,yes
15933,42,4279,22,98,-1,housemaid,cellular,married,no,no
15934,60,-330,22,69,-1,retired,cellular,single,no,no
15936,37,-252,22,438,-1,retired,cellular,married,no,no
15937,30,32,22,163,-1,admin.,cellular,married,no,no
15938,34,1703,22,153,-1,management,cellular,married,no,no
15939,37,0,22,139,-1,admin.,cellular,divorced,no,no
15940,25,0,22,135,-1,blue-collar,cellular,single,no,no
15941,36,22,22,77,-1,admin.,cellular,single,no,no
15942,47,1715,22,211,-1,admin.,cellular,married,no,no
15943,51,-113,22,314,-1,technician,cellular,divorced,yes,no
15945,34,1,22,344,-1,technician,cellular,married,no,no
15946,27,1,22,152,-1,management,cellular,married,no,no
15947,33,30,22,1077,-1,management,cellular,single,no,yes
15949,37,-59,22,70,-1,technician,cellular,single,no,no
15950,42,1406,22,178,-1,housemaid,cellular,divorced,no,no
15951,46,942,22,425,-1,blue-collar,telephone,married,no,no
15955,27,512,22,259,-1,admin.,cellular,married,no,no
15956,26,47,22,161,-1,services,cellular,single,no,no
15957,33,1257,22,66,-1,technician,cellular,single,no,no
15958,29,-496,22,422,-1,technician,cellular,single,no,no
15959,37,0,22,185,-1,admin.,cellular,married,no,no
15960,40,1305,22,255,-1,services,cellular,married,no,no
15961,29,210,22,518,-1,blue-collar,cellular,married,no,no
15962,43,788,22,168,-1,technician,cellular,married,no,no
15963,34,27,22,255,-1,management,cellular,single,no,no
15964,36,399,22,139,-1,housemaid,cellular,married,no,no
15965,27,10,22,527,-1,services,cellular,divorced,no,no
15966,36,81,22,560,-1,management,cellular,divorced,no,yes
15967,39,-378,22,132,-1,services,cellular,married,no,no
15968,33,85,22,702,-1,management,cellular,married,no,no
15969,34,0,22,81,-1,management,cellular,married,no,no
15970,28,0,22,188,-1,technician,cellular,single,no,no
15971,32,259,22,407,-1,technician,cellular,single,no,no
15973,42,2239,22,176,-1,entrepreneur,cellular,married,no,no
15974,37,0,22,89,-1,management,cellular,married,no,no
15975,47,109,22,268,-1,management,cellular,married,no,no
15977,44,196,22,367,-1,technician,cellular,married,no,no
15978,60,-137,22,152,-1,retired,cellular,divorced,no,no
15979,33,241,22,490,-1,admin.,cellular,single,no,no
15982,42,1336,22,65,-1,management,cellular,married,no,no
15984,53,1103,22,274,-1,housemaid,cellular,married,no,no
15985,37,0,22,118,-1,blue-collar,cellular,single,no,no
15986,47,-504,22,108,-1,technician,cellular,single,no,no
15987,32,0,22,520,-1,technician,cellular,married,no,no
15989,47,228,22,89,-1,housemaid,cellular,married,no,no
15990,27,-790,22,273,-1,admin.,cellular,married,no,no
15991,29,-235,22,189,-1,blue-collar,cellular,married,no,no
15992,37,145,22,74,-1,services,telephone,married,no,no
15993,36,322,22,485,-1,management,cellular,married,no,no
15994,31,80,22,271,-1,blue-collar,cellular,married,no,no
15995,29,3,22,115,-1,blue-collar,cellular,married,no,no
15996,51,194,22,71,-1,admin.,cellular,married,no,no
15998,34,418,22,247,-1,services,cellular,single,no,no
16000,30,-346,22,88,-1,entrepreneur,cellular,married,no,no
16002,29,652,22,285,-1,student,cellular,single,no,no
16003,37,121,22,22,-1,admin.,cellular,married,no,no
16004,53,0,22,200,-1,entrepreneur,cellular,married,no,no
16005,49,136,22,246,-1,unemployed,cellular,married,no,no
16006,40,268,22,352,-1,management,cellular,married,no,no
16009,34,0,22,136,-1,admin.,cellular,married,no,no
16010,40,0,22,117,-1,entrepreneur,cellular,married,no,no
16011,26,7,22,188,-1,technician,cellular,single,no,no
16012,32,0,22,455,-1,management,cellular,single,no,no
16013,33,0,22,65,-1,technician,cellular,married,no,no
16014,45,1118,22,27,-1,technician,telephone,married,no,no
16015,37,0,22,272,-1,services,cellular,married,no,no
16016,29,89,22,120,-1,admin.,cellular,single,no,no
16017,56,345,22,605,-1,blue-collar,telephone,married,no,no
16018,28,476,22,630,-1,self-employed,cellular,married,no,no
16020,30,14,22,90,-1,management,cellular,single,no,no
16021,54,167,22,106,-1,housemaid,cellular,married,no,no
16022,57,0,22,127,-1,blue-collar,cellular,married,no,no
16023,35,328,22,654,-1,technician,cellular,married,no,yes
16025,53,0,22,59,-1,management,cellular,married,no,no
16027,28,1285,22,29,-1,blue-collar,telephone,single,no,no
16028,55,1730,22,156,-1,entrepreneur,cellular,divorced,no,no
16030,47,-295,22,333,-1,management,cellular,single,no,no
16031,30,77,22,267,-1,management,cellular,single,no,no
16032,25,18,22,129,-1,admin.,cellular,single,no,no
16034,33,252,22,270,-1,admin.,cellular,married,no,no
16035,49,247,22,283,-1,blue-collar,cellular,married,no,no
16037,44,-199,22,261,-1,management,telephone,married,no,no
16038,55,255,22,114,-1,technician,cellular,married,no,no
16040,36,0,22,99,-1,management,cellular,married,no,no
16041,50,-1,22,139,-1,management,cellular,married,no,no
16042,41,145,22,1833,-1,technician,cellular,single,no,yes
16044,42,621,22,87,-1,management,cellular,divorced,no,no
16045,31,78,22,369,-1,management,cellular,single,no,no
16046,36,0,22,62,-1,admin.,cellular,married,no,no
16048,52,269,22,86,-1,management,cellular,single,no,no
16049,30,3,22,67,-1,management,cellular,married,no,no
16050,30,676,22,214,-1,entrepreneur,cellular,single,no,no
16052,34,201,22,257,-1,technician,cellular,single,no,no
16053,26,5116,22,246,-1,blue-collar,cellular,married,no,no
